1446.27,636.77,1514.34,310.09,2818.48,3035.07,97.24,2072.78,3095.14,2924.33,0,2439.46,1866.91,2217.65,2616.97,1016.39,2688.14,236.67,2761.1,1671.95,2326.06,1688.44,2151.91,2022.23,693.16,934.86,3024.03,2407.29,1115.85,1626.01,653.4,1201.49,854.91,2214.22,1955.57,2174.18,2968.11,876.37,1536.32,2588.64,380.58,439.69,3098.86,425.33,325.07,220.48,320.68,3033.26,229.68,494.94,331.8,325.76,1443.95,1081.36,470.37,1715.43,11.42,519.44,2196.02,544.58
993.19,1802.69,925.13,2749.56,379.02,595.61,2342.23,366.69,655.68,484.86,2439.46,0,572.56,221.81,177.51,1423.07,248.68,2676.13,321.64,767.52,113.4,751.02,287.56,417.23,1746.3,1504.6,584.56,32.18,1323.61,813.46,1786.06,1237.98,1584.55,225.24,483.89,265.28,528.65,1563.09,903.14,149.17,2820.04,2879.16,659.39,2864.79,2764.53,2659.94,2760.15,593.8,2669.15,1944.53,2107.67,2765.22,995.51,1358.11,1969.1,724.03,2450.89,1920.03,243.45,1894.88
420.63,1230.13,352.57,2177,951.58,1168.16,1769.67,205.87,1228.23,1057.42,1866.91,572.56,0,350.75,750.07,850.52,821.23,2103.57,894.2,194.96,459.16,178.47,285,155.33,1173.75,932.04,1157.12,540.38,751.06,240.9,1213.51,665.42,1012,347.31,88.66,307.27,1101.2,990.54,330.59,721.73,2247.49,2306.6,1231.95,2292.24,2191.98,2087.38,2187.59,1166.35,2096.59,1371.97,1535.11,2192.67,422.96,785.55,1396.54,151.48,1878.33,1347.47,329.11,1322.33
771.38,1580.88,703.32,2527.75,600.83,817.42,2120.42,144.88,877.49,706.67,2217.65,221.81,350.75,0,399.32,1201.26,470.49,2454.32,543.45,545.71,108.41,529.21,65.74,195.42,1524.49,1282.79,806.38,189.63,1101.8,591.64,1564.25,1016.17,1362.74,3.43,262.08,43.47,750.46,1341.28,681.33,370.98,2598.23,2657.35,881.2,2642.98,2542.72,2438.13,2538.34,815.61,2447.34,1722.72,1885.86,2543.41,773.7,1136.29,1747.29,502.22,2229.08,1698.22,21.64,1673.07
1170.7,1980.2,1102.64,2927.07,201.51,418.1,2519.74,544.2,478.17,307.35,2616.97,177.51,750.07,399.32,0,1600.58,71.17,2853.64,144.13,945.03,290.91,928.53,465.06,594.74,1923.81,1682.11,407.06,209.69,1501.12,990.96,1963.57,1415.49,1762.06,402.75,661.4,442.79,351.14,1740.6,1080.65,28.33,2997.55,3056.67,481.89,3042.3,2942.04,2837.45,2937.65,416.29,2846.66,2122.04,2285.18,2942.73,1173.02,1535.61,2146.61,901.54,2628.4,2097.54,420.96,2072.39
429.88,379.62,497.95,1326.48,1802.09,2018.68,919.15,1056.39,2078.75,1907.94,1016.39,1423.07,850.52,1201.26,1600.58,0,1671.75,1253.06,1744.71,655.56,1309.67,672.05,1135.52,1005.84,323.23,81.53,2007.64,1390.9,99.46,609.62,362.99,185.1,161.48,1197.83,939.18,1157.79,1951.72,140.02,519.93,1572.25,1396.97,1456.08,2082.47,1441.72,1341.46,1236.87,1337.07,2016.87,1246.07,521.45,684.59,1342.15,427.56,64.97,546.02,699.04,1027.81,496.95,1179.63,471.81
1241.87,2051.37,1173.8,2998.23,130.34,346.93,2590.9,615.36,407,236.19,2688.14,248.68,821.23,470.49,71.17,1671.75,0,2924.81,72.96,1016.19,362.08,999.7,536.23,665.91,1994.98,1753.28,335.89,280.85,1572.29,1062.13,2034.74,1486.65,1833.23,473.92,732.57,513.96,279.97,1811.77,1151.82,99.5,3068.72,3127.83,410.72,3113.47,3013.21,2908.62,3008.82,345.12,2917.82,2193.21,2356.34,3013.9,1244.19,1606.78,2217.77,972.71,2699.57,2168.7,492.12,2143.56
1682.94,873.44,1751,73.43,3055.15,3271.74,333.9,2309.44,3331.8,3160.99,236.67,2676.13,2103.57,2454.32,2853.64,1253.06,2924.81,0,2997.77,1908.61,2562.73,1925.1,2388.57,2258.9,929.83,1171.53,3260.69,2643.95,1352.52,1862.67,890.07,1438.15,1091.57,2450.89,2192.24,2410.85,3204.78,1113.04,1772.98,2825.3,143.91,203.03,3335.52,188.66,88.41,16.19,84.02,3269.93,6.98,731.6,568.46,89.09,1680.62,1318.02,707.03,1952.1,225.24,756.1,2432.68,781.25
1314.83,2124.33,1246.77,3071.19,57.38,273.97,2663.87,688.33,334.04,163.22,2761.1,321.64,894.2,543.45,144.13,1744.71,72.96,2997.77,0,1089.16,435.04,1072.66,609.19,738.87,2067.94,1826.24,262.93,353.82,1645.25,1135.09,2107.7,1559.62,1906.19,546.88,805.53,586.92,207.01,1884.73,1224.78,172.46,3141.68,3200.8,337.76,3186.43,3086.17,2981.58,3081.78,272.16,2990.79,2266.17,2429.31,3086.86,1317.15,1679.74,2290.74,1045.67,2772.53,2241.67,565.09,2216.52
225.67,1035.17,157.61,1982.04,1146.54,1363.13,1574.71,400.83,1423.19,1252.38,1671.95,767.52,194.96,545.71,945.03,655.56,1016.19,1908.61,1089.16,0,654.12,16.49,479.96,350.29,978.78,737.08,1352.08,735.34,556.09,45.94,1018.54,470.46,817.04,542.28,283.62,502.23,1296.17,795.57,135.63,916.69,2052.52,2111.64,1426.91,2097.27,1997.02,1892.42,1992.63,1361.31,1901.63,1177.01,1340.15,1997.7,227.99,590.59,1201.58,43.49,1683.37,1152.51,524.07,1127.37
879.79,1689.29,811.73,2636.16,492.42,709.01,2228.83,253.29,769.08,598.26,2326.06,113.4,459.16,108.41,290.91,1309.67,362.08,2562.73,435.04,654.12,0,637.62,174.15,303.83,1632.9,1391.2,697.96,81.22,1210.21,700.05,1672.66,1124.58,1471.15,111.84,370.49,151.88,642.05,1449.69,789.74,262.57,2706.64,2765.76,772.79,2751.39,2651.13,2546.54,2646.75,707.2,2555.75,1831.13,1994.27,2651.82,882.11,1244.71,1855.7,610.63,2337.49,1806.63,130.05,1781.48
242.17,1051.67,174.1,1998.53,1130.04,1346.63,1591.2,384.34,1406.7,1235.89,1688.44,751.02,178.47,529.21,928.53,672.05,999.7,1925.1,1072.66,16.49,637.62,0,463.47,333.79,995.28,753.58,1335.59,718.85,572.59,62.43,1035.04,486.95,833.53,525.78,267.13,485.74,1279.67,812.07,152.12,900.2,2069.02,2128.13,1410.42,2113.77,2013.51,1908.92,2009.12,1344.82,1918.12,1193.5,1356.64,2014.2,244.49,607.08,1218.07,26.99,1699.86,1169,507.58,1143.86
705.64,1515.14,637.57,2462,666.57,883.16,2054.67,79.13,943.23,772.42,2151.91,287.56,285,65.74,465.06,1135.52,536.23,2388.57,609.19,479.96,174.15,463.47,0,129.68,1458.75,1217.05,872.12,255.38,1036.06,525.9,1498.51,950.42,1297,62.31,196.34,22.27,816.2,1275.54,615.59,436.73,2532.49,2591.6,946.95,2577.24,2476.98,2372.38,2472.59,881.35,2381.59,1656.97,1820.11,2477.67,707.96,1070.55,1681.54,436.48,2163.33,1632.47,44.11,1607.33
575.96,1385.46,507.9,2332.33,796.25,1012.84,1925,50.54,1072.91,902.09,2022.23,417.23,155.33,195.42,594.74,1005.84,665.91,2258.9,738.87,350.29,303.83,333.79,129.68,0,1329.07,1087.37,1001.8,385.05,906.38,396.22,1368.83,820.75,1167.32,191.99,66.66,151.95,945.88,1145.86,485.91,566.4,2402.81,2461.93,1076.62,2447.56,2347.3,2242.71,2342.92,1011.03,2251.92,1527.3,1690.44,2347.99,578.28,940.87,1551.87,306.8,2033.66,1502.8,173.78,1477.65
753.11,56.39,821.17,1003.25,2125.32,2341.91,595.92,1379.62,2401.98,2231.17,693.16,1746.3,1173.75,1524.49,1923.81,323.23,1994.98,929.83,2067.94,978.78,1632.9,995.28,1458.75,1329.07,0,241.7,2330.87,1714.13,422.69,932.85,39.76,508.32,161.75,1521.06,1262.41,1481.02,2274.95,183.21,843.16,1895.48,1073.74,1132.86,2405.7,1118.49,1018.23,913.64,1013.84,2340.1,922.85,198.23,361.37,1018.92,750.79,388.2,222.79,1022.27,704.59,173.73,1502.85,148.58
511.41,298.09,579.47,1244.96,1883.62,2100.21,837.63,1137.91,2160.28,1989.46,934.86,1504.6,932.04,1282.79,1682.11,81.53,1753.28,1171.53,1826.24,737.08,1391.2,753.58,1217.05,1087.37,241.7,0,2089.17,1472.42,180.99,691.15,281.46,266.62,79.95,1279.36,1020.71,1239.32,2033.25,58.49,601.46,1653.78,1315.44,1374.56,2164,1360.19,1259.93,1155.34,1255.54,2098.4,1164.55,439.93,603.07,1260.62,509.09,146.5,464.5,780.57,946.29,415.43,1261.15,390.28
1577.76,2387.25,1509.69,3334.12,205.55,11.04,2926.79,951.25,71.11,99.7,3024.03,584.56,1157.12,806.38,407.06,2007.64,335.89,3260.69,262.93,1352.08,697.96,1335.59,872.12,1001.8,2330.87,2089.17,0,616.74,1908.18,1398.02,2370.63,1822.54,2169.12,809.81,1068.46,849.85,55.92,2147.66,1487.71,435.39,3404.61,3463.72,74.83,3449.36,3349.1,3244.5,3344.71,9.23,3253.71,2529.09,2692.23,3349.79,1580.08,1942.67,2553.66,1308.6,3035.45,2504.59,828.01,2479.45
961.01,1770.51,892.95,2717.38,411.2,627.79,2310.05,334.51,687.85,517.04,2407.29,32.18,540.38,189.63,209.69,1390.9,280.85,2643.95,353.82,735.34,81.22,718.85,255.38,385.05,1714.13,1472.42,616.74,0,1291.44,781.28,1753.89,1205.8,1552.38,193.07,451.72,233.11,560.83,1530.91,870.97,181.35,2787.87,2846.98,691.57,2832.62,2732.36,2627.76,2727.97,625.97,2636.97,1912.35,2075.49,2733.04,963.34,1325.93,1936.92,691.86,2418.71,1887.85,211.27,1862.71
330.42,479.08,398.49,1425.94,1702.63,1919.22,1018.61,956.93,1979.29,1808.48,1115.85,1323.61,751.06,1101.8,1501.12,99.46,1572.29,1352.52,1645.25,556.09,1210.21,572.59,1036.06,906.38,422.69,180.99,1908.18,1291.44,0,510.16,462.45,85.64,260.94,1098.37,839.72,1058.33,1852.26,239.48,420.47,1472.79,1496.43,1555.54,1983.01,1541.18,1440.92,1336.33,1436.53,1917.41,1345.54,620.92,784.05,1441.61,328.1,34.49,645.48,599.58,1127.28,596.42,1080.17,571.27
179.74,989.24,111.67,1936.1,1192.47,1409.06,1528.77,446.77,1469.13,1298.32,1626.01,813.46,240.9,591.64,990.96,609.62,1062.13,1862.67,1135.09,45.94,700.05,62.43,525.9,396.22,932.85,691.15,1398.02,781.28,510.16,0,972.61,424.52,771.1,588.21,329.56,548.17,1342.1,749.64,89.69,962.63,2006.59,2065.7,1472.85,2051.34,1951.08,1846.48,1946.69,1407.25,1855.69,1131.07,1294.21,1951.77,182.06,544.65,1155.64,89.42,1637.43,1106.57,570.01,1081.43
792.87,16.63,860.93,963.49,2165.08,2381.67,556.16,1419.38,2441.74,2270.93,653.4,1786.06,1213.51,1564.25,1963.57,362.99,2034.74,890.07,2107.7,1018.54,1672.66,1035.04,1498.51,1368.83,39.76,281.46,2370.63,1753.89,462.45,972.61,0,548.08,201.51,1560.82,1302.17,1520.78,2314.71,222.97,882.92,1935.24,1033.98,1093.1,2445.46,1078.73,978.47,873.88,974.08,2379.86,883.09,158.47,321.61,979.16,790.55,427.96,183.03,1062.03,664.83,133.97,1542.61,108.82
244.79,564.71,312.85,1511.58,1617,1833.59,1104.25,871.29,1893.65,1722.84,1201.49,1237.98,665.42,1016.17,1415.49,185.1,1486.65,1438.15,1559.62,470.46,1124.58,486.95,950.42,820.75,508.32,266.62,1822.54,1205.8,85.64,424.52,548.08,0,346.58,1012.74,754.08,972.69,1766.63,325.11,334.83,1387.15,1582.06,1641.18,1897.37,1626.82,1526.56,1421.96,1522.17,1831.77,1431.17,706.55,869.69,1527.24,242.47,120.13,731.12,513.95,1212.91,682.05,994.53,656.91
591.36,218.14,659.43,1165,1963.57,2180.16,757.67,1217.87,2240.23,2069.42,854.91,1584.55,1012,1362.74,1762.06,161.48,1833.23,1091.57,1906.19,817.04,1471.15,833.53,1297,1167.32,161.75,79.95,2169.12,1552.38,260.94,771.1,201.51,346.58,0,1359.31,1100.66,1319.27,2113.2,21.46,681.41,1733.73,1235.49,1294.6,2243.95,1280.24,1179.98,1075.39,1175.59,2178.35,1084.59,359.97,523.11,1180.67,589.04,226.45,384.54,860.52,866.33,335.47,1341.11,310.33
767.95,1577.45,699.89,2524.31,604.26,820.85,2116.98,141.44,880.92,710.11,2214.22,225.24,347.31,3.43,402.75,1197.83,473.92,2450.89,546.88,542.28,111.84,525.78,62.31,191.99,1521.06,1279.36,809.81,193.07,1098.37,588.21,1560.82,1012.74,1359.31,0,258.65,40.04,753.89,1337.85,677.9,374.42,2594.8,2653.92,884.64,2639.55,2539.29,2434.7,2534.9,819.04,2443.91,1719.29,1882.43,2539.98,770.27,1132.86,1743.85,498.79,2225.65,1694.79,18.21,1669.64
509.3,1318.8,441.23,2265.66,862.91,1079.5,1858.33,117.21,1139.57,968.76,1955.57,483.89,88.66,262.08,661.4,939.18,732.57,2192.24,805.53,283.62,370.49,267.13,196.34,66.66,1262.41,1020.71,1068.46,451.72,839.72,329.56,1302.17,754.08,1100.66,258.65,0,218.61,1012.54,1079.2,419.25,633.07,2336.15,2395.26,1143.29,2380.9,2280.64,2176.05,2276.25,1077.69,2185.25,1460.63,1623.77,2281.33,511.62,874.21,1485.2,240.14,1967,1436.13,240.45,1410.99
727.91,1537.41,659.84,2484.27,644.3,860.89,2076.94,101.4,920.96,750.15,2174.18,265.28,307.27,43.47,442.79,1157.79,513.96,2410.85,586.92,502.23,151.88,485.74,22.27,151.95,1481.02,1239.32,849.85,233.11,1058.33,548.17,1520.78,972.69,1319.27,40.04,218.61,0,793.93,1297.81,637.86,414.46,2554.76,2613.87,924.68,2599.51,2499.25,2394.66,2494.86,859.08,2403.86,1679.24,1842.38,2499.94,730.23,1092.82,1703.81,458.75,2185.6,1654.74,21.84,1629.6
1521.84,2331.34,1453.78,3278.2,149.63,66.96,2870.88,895.33,127.03,43.78,2968.11,528.65,1101.2,750.46,351.14,1951.72,279.97,3204.78,207.01,1296.17,642.05,1279.67,816.2,945.88,2274.95,2033.25,55.92,560.83,1852.26,1342.1,2314.71,1766.63,2113.2,753.89,1012.54,793.93,0,2091.74,1431.79,379.47,3348.69,3407.81,130.75,3393.44,3293.18,3188.59,3288.79,65.15,3197.8,2473.18,2636.32,3293.87,1524.16,1886.75,2497.75,1252.68,2979.54,2448.68,772.1,2423.53
569.9,239.6,637.96,1186.46,1942.11,2158.7,779.14,1196.41,2218.77,2047.96,876.37,1563.09,990.54,1341.28,1740.6,140.02,1811.77,1113.04,1884.73,795.57,1449.69,812.07,1275.54,1145.86,183.21,58.49,2147.66,1530.91,239.48,749.64,222.97,325.11,21.46,1337.85,1079.2,1297.81,2091.74,0,659.95,1712.27,1256.95,1316.07,2222.49,1301.7,1201.44,1096.85,1197.05,2156.89,1106.06,381.44,544.58,1202.13,567.58,204.99,406.01,839.06,887.8,356.94,1319.64,331.79
90.05,899.55,21.98,1846.41,1282.16,1498.75,1439.08,536.46,1558.82,1388.01,1536.32,903.14,330.59,681.33,1080.65,519.93,1151.82,1772.98,1224.78,135.63,789.74,152.12,615.59,485.91,843.16,601.46,1487.71,870.97,420.47,89.69,882.92,334.83,681.41,677.9,419.25,637.86,1431.79,659.95,0,1052.32,1916.9,1976.01,1562.54,1961.65,1861.39,1756.8,1857,1496.94,1766,1041.38,1204.52,1862.08,92.37,454.96,1065.95,179.11,1547.74,1016.88,659.7,991.74
1142.37,1951.86,1074.3,2898.73,229.84,446.43,2491.4,515.86,506.5,335.69,2588.64,149.17,721.73,370.98,28.33,1572.25,99.5,2825.3,172.46,916.69,262.57,900.2,436.73,566.4,1895.48,1653.78,435.39,181.35,1472.79,962.63,1935.24,1387.15,1733.73,374.42,633.07,414.46,379.47,1712.27,1052.32,0,2969.22,3028.33,510.22,3013.97,2913.71,2809.11,2909.32,444.62,2818.32,2093.7,2256.84,2914.4,1144.69,1507.28,2118.27,873.21,2600.06,2069.2,392.62,2044.06
1826.85,1017.35,1894.91,70.49,3199.06,3415.65,477.82,2453.36,3475.72,3304.91,380.58,2820.04,2247.49,2598.23,2997.55,1396.97,3068.72,143.91,3141.68,2052.52,2706.64,2069.02,2532.49,2402.81,1073.74,1315.44,3404.61,2787.87,1496.43,2006.59,1033.98,1582.06,1235.49,2594.8,2336.15,2554.76,3348.69,1256.95,1916.9,2969.22,0,59.12,3479.44,44.75,55.51,160.1,59.9,3413.84,150.89,875.51,712.37,54.82,1824.53,1461.94,850.95,2096.01,369.15,900.01,2576.59,925.16
1885.97,1076.47,1954.03,129.6,3258.18,3474.77,536.93,2512.47,3534.83,3364.02,439.69,2879.16,2306.6,2657.35,3056.67,1456.08,3127.83,203.03,3200.8,2111.64,2765.76,2128.13,2591.6,2461.93,1132.86,1374.56,3463.72,2846.98,1555.54,2065.7,1093.1,1641.18,1294.6,2653.92,2395.26,2613.87,3407.81,1316.07,1976.01,3028.33,59.12,0,3538.55,14.36,114.62,219.22,119.01,3472.95,210.01,934.63,771.49,113.94,1883.65,1521.05,910.06,2155.13,428.27,959.13,2635.71,984.27
1652.59,2462.08,1584.52,3408.95,280.38,63.79,3001.62,1026.08,3.72,174.53,3098.86,659.39,1231.95,881.2,481.89,2082.47,410.72,3335.52,337.76,1426.91,772.79,1410.42,946.95,1076.62,2405.7,2164,74.83,691.57,1983.01,1472.85,2445.46,1897.37,2243.95,884.64,1143.29,924.68,130.75,2222.49,1562.54,510.22,3479.44,3538.55,0,3524.19,3423.93,3319.33,3419.54,65.6,3328.54,2603.92,2767.06,3424.62,1654.91,2017.5,2628.49,1383.43,3110.28,2579.42,902.84,2554.28
1871.6,1062.1,1939.67,115.24,3243.81,3460.4,522.57,2498.11,3520.47,3349.66,425.33,2864.79,2292.24,2642.98,3042.3,1441.72,3113.47,188.66,3186.43,2097.27,2751.39,2113.77,2577.24,2447.56,1118.49,1360.19,3449.36,2832.62,1541.18,2051.34,1078.73,1626.82,1280.24,2639.55,2380.9,2599.51,3393.44,1301.7,1961.65,3013.97,44.75,14.36,3524.19,0,100.26,204.85,104.65,3458.59,195.64,920.26,757.13,99.57,1869.28,1506.69,895.7,2140.76,413.9,944.76,2621.35,969.91
1771.34,961.84,1839.41,14.98,3143.55,3360.14,422.31,2397.85,3420.21,3249.4,325.07,2764.53,2191.98,2542.72,2942.04,1341.46,3013.21,88.41,3086.17,1997.02,2651.13,2013.51,2476.98,2347.3,1018.23,1259.93,3349.1,2732.36,1440.92,1951.08,978.47,1526.56,1179.98,2539.29,2280.64,2499.25,3293.18,1201.44,1861.39,2913.71,55.51,114.62,3423.93,100.26,0,104.59,4.39,3358.33,95.39,820.01,656.87,0.69,1769.02,1406.43,795.44,2040.5,313.65,844.51,2521.09,869.65
1666.75,857.25,1734.81,89.62,3038.96,3255.55,317.71,2293.25,3315.62,3144.8,220.48,2659.94,2087.38,2438.13,2837.45,1236.87,2908.62,16.19,2981.58,1892.42,2546.54,1908.92,2372.38,2242.71,913.64,1155.34,3244.5,2627.76,1336.33,1846.48,873.88,1421.96,1075.39,2434.7,2176.05,2394.66,3188.59,1096.85,1756.8,2809.11,160.1,219.22,3319.33,204.85,104.59,0,100.21,3253.74,9.21,715.41,552.27,105.28,1664.43,1301.83,690.84,1935.91,209.05,739.91,2416.49,765.06
1766.95,957.46,1835.02,10.59,3139.16,3355.75,417.92,2393.46,3415.82,3245.01,320.68,2760.15,2187.59,2538.34,2937.65,1337.07,3008.82,84.02,3081.78,1992.63,2646.75,2009.12,2472.59,2342.92,1013.84,1255.54,3344.71,2727.97,1436.53,1946.69,974.08,1522.17,1175.59,2534.9,2276.25,2494.86,3288.79,1197.05,1857,2909.32,59.9,119.01,3419.54,104.65,4.39,100.21,0,3353.94,91,815.62,652.48,5.08,1764.63,1402.04,791.05,2036.11,309.26,840.12,2516.7,865.26
1586.99,2396.49,1518.92,3343.35,214.78,1.81,2936.02,960.48,61.88,108.93,3033.26,593.8,1166.35,815.61,416.29,2016.87,345.12,3269.93,272.16,1361.31,707.2,1344.82,881.35,1011.03,2340.1,2098.4,9.23,625.97,1917.41,1407.25,2379.86,1831.77,2178.35,819.04,1077.69,859.08,65.15,2156.89,1496.94,444.62,3413.84,3472.95,65.6,3458.59,3358.33,3253.74,3353.94,0,3262.94,2538.32,2701.46,3359.02,1589.31,1951.9,2562.89,1317.83,3044.68,2513.82,837.24,2488.68
1675.96,866.46,1744.02,80.41,3048.17,3264.76,326.92,2302.46,3324.82,3154.01,229.68,2669.15,2096.59,2447.34,2846.66,1246.07,2917.82,6.98,2990.79,1901.63,2555.75,1918.12,2381.59,2251.92,922.85,1164.55,3253.71,2636.97,1345.54,1855.69,883.09,1431.17,1084.59,2443.91,2185.25,2403.86,3197.8,1106.06,1766,2818.32,150.89,210.01,3328.54,195.64,95.39,9.21,91,3262.94,0,724.62,561.48,96.07,1673.64,1311.04,700.05,1945.12,218.26,749.12,2425.7,774.26
951.34,141.84,1019.4,805.03,2323.55,2540.14,397.7,1577.84,2600.2,2429.39,494.94,1944.53,1371.97,1722.72,2122.04,521.45,2193.21,731.6,2266.17,1177.01,1831.13,1193.5,1656.97,1527.3,198.23,439.93,2529.09,1912.35,620.92,1131.07,158.47,706.55,359.97,1719.29,1460.63,1679.24,2473.18,381.44,1041.38,2093.7,875.51,934.63,2603.92,920.26,820.01,715.41,815.62,2538.32,724.62,0,163.14,820.69,949.02,586.42,24.57,1220.5,506.36,24.5,1701.08,49.64
1114.48,304.98,1182.54,641.89,2486.69,2703.28,234.56,1740.98,2763.34,2592.53,331.8,2107.67,1535.11,1885.86,2285.18,684.59,2356.34,568.46,2429.31,1340.15,1994.27,1356.64,1820.11,1690.44,361.37,603.07,2692.23,2075.49,784.05,1294.21,321.61,869.69,523.11,1882.43,1623.77,1842.38,2636.32,544.58,1204.52,2256.84,712.37,771.49,2767.06,757.13,656.87,552.27,652.48,2701.46,561.48,163.14,0,657.55,1112.16,749.56,138.57,1383.64,343.22,187.64,1864.22,212.78
